accessed_at_utc,accessed_at_utc_std,session_id,channel_id,channel_login,viewers,geo,category,video_bitrate,uptime,uptime_sec,language_channel,language_session,video_height,video_width,embed_count,site_count,timezone,session_count,video_codec,channel_view_count,broadcaster,broadcast_part,featured,channel_subscription,audio_codec,producer,mature,lon,lat
2014-01-06 00:04:11,2014-01-06 00:00:00,8124224416,53568550,bo_ger,1,None,gaming,3547.5078125,Sun Jan  5 15:36:57 2014,8834.0,en,en,720,1704,0,0,Europe/Berlin,,AVC,369,obs,1,False,False,aac,False,,,
2014-01-06 00:04:11,2014-01-06 00:00:00,8124224080,39763323,drunk3nd3mon,1,BE,gaming,1544.984375,Sun Jan  5 15:36:55 2014,8836.0,en,en,720,1280,0,0,Europe/Brussels,,AVC,556,obs,1,False,False,aac,False,,4.3487800,50.8504500
2014-01-06 00:04:11,2014-01-06 00:00:00,8124224064,54165827,contamination101,1,US,gaming,1758.0703125,Sun Jan  5 15:36:55 2014,8836.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,194,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124223744,46284723,mcmicmey,1,DE,gaming,856.8125,Sun Jan  5 15:36:53 2014,8838.0,en,en,1050,1680,0,0,,,AVC,31,obs,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:11,2014-01-06 00:00:00,8124223376,26619718,esadnote,1,US,gaming,2122.4609375,Sun Jan  5 15:36:50 2014,8841.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,214,unknown_rtmp,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124222480,48906063,bamft,1,None,gaming,2047.1171875,Sun Jan  5 15:36:45 2014,8846.0,en,en,720,1280,0,0,,,AVC,119,obs,1,False,False,mp3,False,,,
2014-01-06 00:04:11,2014-01-06 00:00:00,8124222000,43487634,tiranozavr,1,RU,gaming,2578.4296875,Sun Jan  5 15:36:42 2014,8849.0,en,en,720,1280,0,0,,,AVC,340,obs,1,False,False,aac,False,,37.6155600,55.7522200
2014-01-06 00:04:11,2014-01-06 00:00:00,8124221504,29276414,gravul15,1,PL,gaming,489.796875,Sun Jan  5 15:36:39 2014,8852.0,en,en,256,452,0,0,,,AVC,306,obs,1,False,False,aac,False,,21.0117800,52.2297700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124220544,51785822,mrsprinklz,1,US,gaming,854.828125,Sun Jan  5 15:36:33 2014,8858.0,en,en,,,0,0,America/Los_Angeles,,AVC,23,octodad,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124219984,32518069,megamaluco,1,PT,gaming,1680.7734375,Sun Jan  5 15:36:30 2014,8861.0,pt,pt,720,1280,0,0,Europe/Lisbon,,AVC,562,obs,1,False,False,aac,False,,-9.1333300,38.7166700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124219904,48945045,mikeyjohnp,1,GB,gaming,982.703125,Sun Jan  5 15:36:30 2014,8861.0,en,en,,,0,0,GMT,,AVC,32,octodad,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:11,2014-01-06 00:00:00,8124219728,36211834,theraidiation,1,US,gaming,1501.9765625,Sun Jan  5 15:36:29 2014,8862.0,en,en,480,852,0,0,US/Eastern,,AVC,1097,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124219040,36949458,baconsarnie,1,GB,gaming,3091.625,Sun Jan  5 15:36:24 2014,8867.0,en,en,1080,1920,0,0,America/Los_Angeles,,AVC,323,obs,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:11,2014-01-06 00:00:00,8124218480,39954373,kottkraft,1,SE,gaming,1321.640625,Sun Jan  5 15:36:22 2014,8869.0,en,en,520,940,0,0,,,AVC,9391,obs,1,False,False,mp3,False,,18.0649000,59.3325800
2014-01-06 00:04:11,2014-01-06 00:00:00,8124215616,54363678,duck1sword2,1,GB,gaming,360.4296875,Sun Jan  5 15:36:06 2014,8885.0,en,en,,,0,0,,,AVC,3,octodad,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:11,2014-01-06 00:00:00,8124215056,32356911,fadetoblk,1,US,gaming,1970.015625,Sun Jan  5 15:36:04 2014,8887.0,en,en,476,848,0,0,America/Chicago,,AVC,196,obs,1,False,False,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124214896,53406520,the_brothers_of_z,1,DE,gaming,3256.375,Sun Jan  5 15:36:03 2014,8888.0,en,en,1050,1680,0,0,Europe/Berlin,,AVC,569,obs,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:11,2014-01-06 00:00:00,8124214560,47928883,travelosity,1,US,gaming,248.90625,Sun Jan  5 15:36:00 2014,8891.0,en,en,360,640,0,0,,,AVC,20,xsplit,1,False,False,???,False,,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124214400,29187968,joethehobo5,1,US,gaming,2078.171875,Sun Jan  5 15:36:00 2014,8891.0,en,en,720,1280,0,0,America/New_York,,AVC,767,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124213856,43619317,kismaah,1,CA,gaming,1978.0703125,Sun Jan  5 15:35:57 2014,8894.0,en,en,616,1096,0,0,America/New_York,,AVC,63,obs,1,False,False,aac,False,True,-75.6981200,45.4111700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124213472,54492902,cyanld,1,SE,gaming,3881.7890625,Sun Jan  5 15:35:56 2014,8895.0,en,en,540,960,0,0,,,AVC,5,obs,1,False,False,aac,False,,18.0649000,59.3325800
2014-01-06 00:04:11,2014-01-06 00:00:00,8124213424,48354874,filezz,1,US,gaming,1029.9140625,Sun Jan  5 15:35:56 2014,8895.0,en,en,1600,2560,0,0,,,AVC,43,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124212816,27448869,truth17,1,None,gaming,144.296875,Sun Jan  5 15:35:52 2014,8899.0,en,en,360,640,0,0,,,AVC,471,xsplit,1,False,False,aac,False,,,
2014-01-06 00:04:11,2014-01-06 00:00:00,8124212752,50722401,tdibg,1,US,gaming,2866.1171875,Sun Jan  5 15:35:52 2014,8899.0,en,en,1080,1920,0,0,,,AVC,38,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124212688,30248220,serpentus,1,PL,gaming,1302.328125,Sun Jan  5 15:35:52 2014,8899.0,,,720,1280,0,0,Poland,,AVC,2525,obs,1,False,False,aac,False,,21.0117800,52.2297700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124212176,54488577,petey_plays,1,US,gaming,1192.4609375,Sun Jan  5 15:35:48 2014,8903.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,19,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124212096,44258954,erakir2,1,US,gaming,2138.1328125,Sun Jan  5 15:35:48 2014,8903.0,en,en,540,960,0,0,,,AVC,82,xsplit,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:11,2014-01-06 00:00:00,8124211872,53247430,disagreeing_mantis,1,US,gaming,154.515625,Sun Jan  5 15:35:47 2014,8904.0,en,en,1088,1920,0,0,America/New_York,,AVC,222,unknown_rtmp,1,False,False,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124331408,25280887,shiftpoptv,4,None,entertainment,1159.484375,Sun Jan  5 15:48:00 2014,8172.0,en,en,540,720,0,0,America/Los_Angeles,,AVC,69783,unknown_rtmp,1,False,False,aac,False,,,
2014-01-06 00:04:12,2014-01-06 00:00:00,8124330672,53509072,mighthandleit,4,DE,gaming,1048.0234375,Sun Jan  5 15:47:56 2014,8176.0,en,en,616,1096,0,0,Europe/Berlin,,AVC,225,obs,1,False,False,aac,False,True,-0.1257400,51.5085300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124329040,29281722,tozax,4,US,gaming,1603.2734375,Sun Jan  5 15:47:45 2014,8187.0,en,en,720,1280,0,0,Etc/GMT-6,,AVC,11725,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124326496,54260499,banish23,4,US,gaming,2992.4765625,Sun Jan  5 15:47:30 2014,8202.0,en,en,1080,1920,0,0,,,AVC,24,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124324976,54427562,sonnyx3,4,None,gaming,1165.6484375,Sun Jan  5 15:47:21 2014,8211.0,en,en,1050,1680,0,0,Europe/Berlin,,AVC,80,obs,1,False,False,aac,False,,,
2014-01-06 00:04:12,2014-01-06 00:00:00,8124324272,41602647,mistershadowz,4,US,gaming,2261.7734375,Sun Jan  5 15:47:16 2014,8216.0,en,en,416,1056,0,0,,,AVC,33,sdk,1,False,False,mp3,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124323968,43757441,thabl4ckmamba,4,US,gaming,1787.4921875,Sun Jan  5 15:47:15 2014,8217.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,1305,unknown_rtmp,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124319904,52544642,thenaviator,4,CA,gaming,1365.359375,Sun Jan  5 15:46:51 2014,8241.0,en,en,720,1280,0,0,Canada/Pacific,,AVC,248,xsplit,1,False,False,aac,False,,-75.6981200,45.4111700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124318864,42109657,cheeseontoast2,4,GB,gaming,1217.7109375,Sun Jan  5 15:46:44 2014,8248.0,en,en,480,640,0,0,America/Los_Angeles,,AVC,252,obs,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124309936,24671203,draulxx,4,None,gaming,1202.7109375,Sun Jan  5 15:45:54 2014,8298.0,en,en,432,768,0,0,America/New_York,,AVC,8043,obs,1,False,False,aac,False,,,
2014-01-06 00:04:12,2014-01-06 00:00:00,8124308896,51236477,world_burning,4,US,gaming,1326.828125,Sun Jan  5 15:45:46 2014,8306.0,en,en,768,1364,0,0,America/Los_Angeles,,AVC,295,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124307424,22966972,notblackhaze,4,US,gaming,562.21875,Sun Jan  5 15:45:39 2014,8313.0,en,en,900,1600,0,0,America/Los_Angeles,,AVC,650,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124306272,45973083,goldawesomeness,4,SE,gaming,807.7890625,Sun Jan  5 15:45:34 2014,8318.0,en,en,480,852,0,0,GMT+0,,AVC,168,obs,1,False,False,aac,False,,18.0649000,59.3325800
2014-01-06 00:04:12,2014-01-06 00:00:00,8124300896,26059470,mcymbethel,4,AR,news,209.1015625,Sun Jan  5 15:45:01 2014,8351.0,es,es,240,320,0,0,America/Los_Angeles,,AVC,33866,unknown_rtmp,1,False,False,aac,False,,-58.3772300,-34.6131500
2014-01-06 00:04:12,2014-01-06 00:00:00,8124294768,41702777,failinator,4,DE,gaming,694.6796875,Sun Jan  5 15:44:17 2014,8395.0,en,en,360,640,0,0,Europe/Berlin,,AVC,11824,obs,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124293920,47654274,schmischmi,4,US,gaming,1019.078125,Sun Jan  5 15:44:13 2014,8399.0,en,en,720,1280,0,0,US/Central,,AVC,1742,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124292384,43924719,fantast_demiurge,4,US,gaming,1166.7265625,Sun Jan  5 15:44:05 2014,8407.0,en,en,800,1440,0,0,America/Chicago,,AVC,122,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124292224,22580994,emmanuelgrupotv,4,AR,news,512.90625,Sun Jan  5 15:44:04 2014,8408.0,es,es,540,960,0,0,America/Argentina/Cordoba,,AVC,29122,unknown_rtmp,1,False,False,aac,False,,-58.3772300,-34.6131500
2014-01-06 00:04:12,2014-01-06 00:00:00,8124286736,40037278,milonka,4,US,gaming,1112.390625,Sun Jan  5 15:43:30 2014,8442.0,en,en,768,1360,0,0,US/Eastern,,AVC,285,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124285712,50720085,babyko1,4,US,gaming,833.4921875,Sun Jan  5 15:43:24 2014,8448.0,en,en,540,960,0,0,,,AVC,444,xsplit,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124282768,51753068,rhythmraptor,4,US,gaming,1133.484375,Sun Jan  5 15:43:04 2014,8468.0,en,en,1080,1920,0,0,America/Los_Angeles,,AVC,130,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124280544,43801967,opuh,4,US,gaming,864.2265625,Sun Jan  5 15:42:49 2014,8483.0,en,en,364,640,0,0,,,AVC,57,unknown_rtmp,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124280480,23972011,thedukeoferl,4,US,gaming,3338.2421875,Sun Jan  5 15:42:48 2014,8484.0,en,en,720,1280,0,0,US/Central,,AVC,8265,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124278336,31949479,frans813,4,NL,gaming,1111.2734375,Sun Jan  5 15:42:36 2014,8496.0,nl,nl,720,1280,0,0,Europe/Amsterdam,,AVC,15905,obs,1,False,False,aac,False,,4.8896900,52.3740300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124276512,46295889,imguardian,4,US,gaming,1110.390625,Sun Jan  5 15:42:26 2014,8506.0,en,en,720,1280,0,0,America/Chicago,,AVC,5889,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124261376,44963362,starvinstruthers,4,US,gaming,463.046875,Sun Jan  5 15:40:50 2014,8602.0,en,en,360,640,0,0,America/Los_Angeles,,AVC,6395,xsplit,1,False,False,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124258288,53789344,cedwards9,4,US,gaming,1231.640625,Sun Jan  5 15:40:29 2014,8623.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,799,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124258128,37699486,crzybluesmurf69,4,US,gaming,1608.1796875,Sun Jan  5 15:40:28 2014,8624.0,en,en,720,1280,0,0,America/Chicago,,AVC,4561,obs,1,False,False,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124249200,36650228,dannyboi223,4,GB,gaming,2155.0,Sun Jan  5 15:39:30 2014,8682.0,en,en,720,1280,0,0,Etc/GMT-0,,AVC,1902,obs,1,False,False,aac,False,True,-0.1257400,51.5085300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124248976,31164192,reaperguyver,4,US,gaming,2762.640625,Sun Jan  5 15:39:28 2014,8684.0,en,en,600,1064,0,0,America/Los_Angeles,,AVC,7486,obs,1,False,False,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124246128,51411678,crisisplayz,4,US,gaming,957.3046875,Sun Jan  5 15:39:09 2014,8703.0,en,en,480,853,0,0,,,AVC,564,unknown_rtmp,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124226896,21256019,ichobicho,4,NO,gaming,2620.7578125,Sun Jan  5 15:37:11 2014,8821.0,en,en,1080,1920,0,0,Europe/Oslo,,AVC,53904,obs,1,False,False,aac,False,,10.7460900,59.9127300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124225904,51718438,bapplemanisback,4,US,gaming,981.84375,Sun Jan  5 15:37:06 2014,8826.0,en,en,480,853,0,0,America/New_York,,AVC,479,unknown_rtmp,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124224992,11477998,jasjatik,4,US,gaming,1428.625,Sun Jan  5 15:37:01 2014,8831.0,en,en,720,1280,0,0,America/New_York,,AVC,3445,xsplit,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124219744,27846748,jmnsea4,4,US,gaming,1513.8125,Sun Jan  5 15:36:29 2014,8863.0,en,en,480,854,0,0,America/Chicago,,AVC,193,xsplit,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124219216,31288556,twehbie,4,NL,gaming,2313.953125,Sun Jan  5 15:36:26 2014,8866.0,en,en,800,1280,0,0,Europe/Amsterdam,,AVC,62500,obs,1,False,False,aac,False,,4.8896900,52.3740300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124218896,30946646,johnnythundercock,4,US,gaming,3385.2421875,Sun Jan  5 15:36:24 2014,8868.0,en,en,720,1280,0,0,,,AVC,272,xsplit,1,False,False,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124217872,31967762,redspark23,4,None,gaming,2211.0859375,Sun Jan  5 15:36:20 2014,8872.0,en,en,496,896,0,0,US/Pacific,,AVC,950,sdk,1,False,False,mp3,False,,,
2014-01-06 00:04:12,2014-01-06 00:00:00,8124216512,25465329,tokaan,4,SE,gaming,1741.734375,Sun Jan  5 15:36:10 2014,8882.0,en,en,1080,1920,0,0,Europe/Stockholm,,AVC,38,obs,1,False,False,aac,False,,18.0649000,59.3325800
2014-01-06 00:04:12,2014-01-06 00:00:00,8124213712,30290397,blitztao,4,FR,gaming,425.0703125,Sun Jan  5 15:35:56 2014,8896.0,fr,fr,540,960,0,0,,,AVC,4005,obs,1,False,False,aac,False,,2.3488000,48.8534100
2014-01-06 00:04:12,2014-01-06 00:00:00,8124210496,49152382,heart_breath,4,US,gaming,1563.484375,Sun Jan  5 15:35:38 2014,8914.0,fr,fr,540,960,0,0,America/Los_Angeles,,AVC,1861,unknown_rtmp,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124206144,51654372,rnkr_,4,US,gaming,1087.7109375,Sun Jan  5 15:35:10 2014,8942.0,en,en,,,0,0,,,AVC,237,octodad,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124198272,54071330,ig_hydrogenated,4,GB,gaming,430.171875,Sun Jan  5 15:34:19 2014,8993.0,en,en,,,0,0,America/Los_Angeles,,AVC,20,octodad,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124197408,46260492,pacatubaemfoco,4,BR,sports,140.0234375,Sun Jan  5 15:34:12 2014,9000.0,pt-br,pt-br,240,320,0,0,America/Recife,,AVC,2376,unknown_rtmp,1,False,False,aac,False,,-47.9297200,-15.7797200
2014-01-06 00:04:12,2014-01-06 00:00:00,8124195936,35617850,nicholas2438,4,US,gaming,801.8046875,Sun Jan  5 15:34:04 2014,9008.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,26349,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124192912,44071032,milmano,4,GB,gaming,1210.8671875,Sun Jan  5 15:33:47 2014,9025.0,en,en,512,908,0,0,Europe/London,,AVC,1692,obs,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124192448,50340910,willecle,4,SE,gaming,2285.4296875,Sun Jan  5 15:33:45 2014,9027.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,458,xsplit,1,False,False,aac,False,,18.0649000,59.3325800
2014-01-06 00:04:12,2014-01-06 00:00:00,8124185376,30417468,brave300,4,US,gaming,1143.7109375,Sun Jan  5 15:33:01 2014,9071.0,en,en,540,960,0,0,US/Eastern,,AVC,725,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124185296,40365116,3004august,4,US,gaming,836.6796875,Sun Jan  5 15:33:01 2014,9071.0,en,en,900,1600,0,0,,,AVC,21,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124184512,31980297,leos_mccloud,4,US,gaming,1062.984375,Sun Jan  5 15:32:55 2014,9077.0,en,en,768,1364,0,0,America/Los_Angeles,,AVC,2137,obs,1,False,False,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124183408,52393697,fifa_baller,4,US,gaming,1074.8359375,Sun Jan  5 15:32:49 2014,9083.0,en,en,,,0,0,,,AVC,412,octodad,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124181232,41144802,orangehorizons,4,US,gaming,3823.65625,Sun Jan  5 15:32:37 2014,9095.0,de,de,720,1280,0,0,US/Pacific,,AVC,1278,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124178912,27761323,gonzothebest,4,DE,gaming,2187.921875,Sun Jan  5 15:32:26 2014,9106.0,de,de,720,1280,0,0,Europe/Berlin,,AVC,3730,xsplit,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124175152,41215318,saaxo,4,ES,gaming,609.96875,Sun Jan  5 15:32:08 2014,9124.0,en,en,480,852,0,0,America/Los_Angeles,,AVC,2848,obs,1,False,False,aac,False,,-3.7025600,40.4165000
2014-01-06 00:04:12,2014-01-06 00:00:00,8124172912,41298517,briese,4,CH,gaming,3199.609375,Sun Jan  5 15:31:55 2014,9137.0,en,en,1080,1920,0,0,Europe/Berlin,,AVC,1526,obs,1,False,False,aac,False,,7.4474400,46.9480900
2014-01-06 00:04:12,2014-01-06 00:00:00,8124166048,49307832,sinfulleditstrout,4,None,gaming,962.8984375,Sun Jan  5 15:31:13 2014,9179.0,en,en,720,1280,0,0,,,AVC,702,obs,1,False,False,aac,False,,,
2014-01-06 00:04:12,2014-01-06 00:00:00,8124164368,54333919,lenn_art,4,DE,gaming,3392.6953125,Sun Jan  5 15:31:00 2014,9192.0,en,en,720,1280,0,0,Europe/Berlin,,AVC,305,obs,1,False,False,aac,False,,-0.1257400,51.5085300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124163104,43855089,deadcx4,4,US,gaming,212.3828125,Sun Jan  5 15:30:52 2014,9200.0,en,en,360,640,0,0,,,AVC,204,xsplit,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124161328,46957881,sadenki,4,FR,gaming,2629.7421875,Sun Jan  5 15:30:44 2014,9208.0,en,en,720,1152,0,0,Europe/Paris,,AVC,2505,obs,1,False,False,aac,False,True,2.3488000,48.8534100
2014-01-06 00:04:12,2014-01-06 00:00:00,8124160736,50493845,mocqwarz,4,CA,gaming,1788.203125,Sun Jan  5 15:30:42 2014,9210.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,50,obs,1,False,False,aac,False,,-75.6981200,45.4111700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124154144,23783321,psychodogg,4,US,gaming,956.578125,Sun Jan  5 15:30:05 2014,9247.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,519,obs,1,False,False,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124150528,44752097,nlghtbringer,4,US,gaming,201.765625,Sun Jan  5 15:29:41 2014,9271.0,en,en,360,480,0,0,America/Chicago,,AVC,47,fme,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124149808,43504544,htheman,4,NL,gaming,1126.0625,Sun Jan  5 15:29:38 2014,9274.0,en,en,720,1280,0,0,Europe/Amsterdam,,AVC,102,obs,1,False,False,aac,False,,4.8896900,52.3740300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124146816,44742690,decarr432,4,US,gaming,865.8125,Sun Jan  5 15:29:20 2014,9292.0,en,en,360,640,0,0,,,AVC,78,boing,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124145840,32897477,riddler05,4,US,gaming,3346.59375,Sun Jan  5 15:29:15 2014,9297.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,13682,obs,2,False,False,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124138416,28996805,lftclckbuttn,4,FR,gaming,425.765625,Sun Jan  5 15:28:32 2014,9340.0,fr,fr,360,640,0,0,Europe/Paris,,AVC,58,obs,1,False,False,aac,False,,2.3488000,48.8534100
2014-01-06 00:04:12,2014-01-06 00:00:00,8124124816,50422702,xeizure,4,US,gaming,1854.3515625,Sun Jan  5 15:27:11 2014,9421.0,en,en,1050,1680,0,0,,,AVC,24,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124115968,26866928,edfake,4,AU,gaming,879.5390625,Sun Jan  5 15:26:16 2014,9476.0,en,en,720,1280,0,0,Australia/NSW,,AVC,425,obs,2,False,False,aac,False,,149.1280700,-35.2834600
2014-01-06 00:04:12,2014-01-06 00:00:00,8124111008,40079114,avarice424,4,US,gaming,1167.609375,Sun Jan  5 15:25:48 2014,9504.0,en,en,900,1600,0,0,America/Chicago,,AVC,1264,obs,2,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124110704,25925613,sfflanker,4,US,gaming,1883.0625,Sun Jan  5 15:25:46 2014,9506.0,en,en,1080,1920,0,0,,,AVC,486,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124107168,43108842,voxoo15,4,SE,gaming,197.078125,Sun Jan  5 15:25:22 2014,9530.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,1829,xsplit,1,False,False,aac,False,,18.0649000,59.3325800
2014-01-06 00:04:12,2014-01-06 00:00:00,8124103008,53715528,velicante,4,IT,gaming,809.2265625,Sun Jan  5 15:24:54 2014,9558.0,en,en,720,1280,0,0,Europe/Rome,,AVC,503,obs,2,False,False,aac,False,,12.5113300,41.8919300
2014-01-06 00:04:12,2014-01-06 00:00:00,8124098512,40446772,deelicz,4,None,gaming,1363.6640625,Sun Jan  5 15:24:23 2014,9589.0,en,en,900,1440,0,0,Europe/Berlin,,AVC,5078,obs,1,False,False,aac,False,,,
2014-01-06 00:04:12,2014-01-06 00:00:00,8124096112,42935742,wupy36,4,US,gaming,2533.328125,Sun Jan  5 15:24:10 2014,9602.0,en,en,430,764,0,0,America/Chicago,,AVC,116,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:04:12,2014-01-06 00:00:00,8124093760,21442632,catastrophicwind,4,US,gaming,1103.375,Sun Jan  5 15:23:56 2014,9616.0,en,en,900,1600,0,0,US/Eastern,,AVC,2628,obs,2,False,False,aac,False,,40.7142700,-74.0059700
